judul berita,link berita,topik berita,waktu
Aturan Lengkap Larangan dan Pengetatan Mudik Lebaran 2021 ,https://www.kompas.com/tren/read/2021/04/24/120500665/aturan-lengkap-larangan-dan-pengetatan-mudik-lebaran-2021-,TREN,"24/04/2021, 12:05 WIB"
Mengenal PayLater Online Shop yang Jadi Pesaing Kartu Kredit,https://money.kompas.com/read/2021/04/24/120300526/mengenal-paylater-online-shop-yang-jadi-pesaing-kartu-kredit,MONEY,"24/04/2021, 12:03 WIB"
5 Hal Penyebab Naiknya Berat Badan Tak Terduga,https://health.kompas.com/read/2021/04/24/120000668/5-hal-penyebab-naiknya-berat-badan-tak-terduga,HEALTH,"24/04/2021, 12:00 WIB"
Fakta Unik Tentang Patah Hati,https://www.kompas.com/skola/read/2021/04/24/120000069/fakta-unik-tentang-patah-hati,SKOLA,"24/04/2021, 12:00 WIB"
"Terlibat European Super League, Bos Chelsea Ungkap Penyesalan",https://bola.kompas.com/read/2021/04/24/12000098/terlibat-european-super-league-bos-chelsea-ungkap-penyesalan,BOLA,"24/04/2021, 12:00 WIB"
Alasan Vaksin Influenza Bagi Dewasa Penting di Masa Pandemi Covid-19,https://www.kompas.com/sains/read/2021/04/24/120000523/alasan-vaksin-influenza-bagi-dewasa-penting-di-masa-pandemi-covid-19,SAINS,"24/04/2021, 12:00 WIB"
"Mengenal Prosedur Sublook, Submiss, dan Subsunk dalam Pencarian KRI Nanggala-402",https://regional.kompas.com/read/2021/04/24/115738978/mengenal-prosedur-sublook-submiss-dan-subsunk-dalam-pencarian-kri-nanggala,REGIONAL,"24/04/2021, 11:57 WIB"
[POPULER PROPERTI] Video Viral Apartemen Menyerupai Piramida,https://www.kompas.com/properti/read/2021/04/24/115658121/populer-properti-video-viral-apartemen-menyerupai-piramida,PROPERTI,"24/04/2021, 11:56 WIB"
8 Pemimpin ASEAN Sudah Berada di Jakarta Jelang KTT yang Bahas Nasib Myanmar,https://nasional.kompas.com/read/2021/04/24/11552401/8-pemimpin-asean-sudah-berada-di-jakarta-jelang-ktt-yang-bahas-nasib-myanmar,NEWS,"24/04/2021, 11:55 WIB"
"Kesedihan Sule, Nathalie Holscher Tinggalkan Rumah hingga Upaya Pertahankan Rumah Tangga",https://www.kompas.com/hype/read/2021/04/24/115031066/kesedihan-sule-nathalie-holscher-tinggalkan-rumah-hingga-upaya-pertahankan,HYPE,"24/04/2021, 11:50 WIB"
"Cara Membersihkan Keramik Kamar Mandi dengan Lemon, Cuka, dan Soda Kue",https://www.kompas.com/homey/read/2021/04/24/115001076/cara-membersihkan-keramik-kamar-mandi-dengan-lemon-cuka-dan-soda-kue,HOMEY,"24/04/2021, 11:50 WIB"
Cara Menghentikan Cegukan Selain Minum Air Putih,https://www.kompas.com/tren/read/2021/04/24/114400365/cara-menghentikan-cegukan-selain-minum-air-putih,TREN,"24/04/2021, 11:44 WIB"
Pemimpin Junta Militer Myanmar Dijadwalkan Hadir di Indonesia untuk KTT Asean,https://www.kompas.com/global/read/2021/04/24/114345770/pemimpin-junta-militer-myanmar-dijadwalkan-hadir-di-indonesia-untuk-ktt,GLOBAL,"24/04/2021, 11:43 WIB"
"Suami Bunuh Istri yang Hamil, Tetangga Dengar Keributan, Jenazah Baru Dibuang Setelah Mulai Membusuk",https://regional.kompas.com/read/2021/04/24/113946178/suami-bunuh-istri-yang-hamil-tetangga-dengar-keributan-jenazah-baru-dibuang,REGIONAL,"24/04/2021, 11:39 WIB"
Apakah yang Jadi Penyebab Lonjakan Kasus Covid-19 di India?,https://www.kompas.com/global/read/2021/04/24/113651770/apakah-yang-jadi-penyebab-lonjakan-kasus-covid-19-di-india,GLOBAL,"24/04/2021, 11:36 WIB"
"Usai Buka Puasa, Perempuan di Pondok Aren Jadi Korban Pamer Alat Kelamin",https://megapolitan.kompas.com/read/2021/04/24/11355071/usai-buka-puasa-perempuan-di-pondok-aren-jadi-korban-pamer-alat-kelamin,NEWS,"24/04/2021, 11:35 WIB"
"Legenda Asal-usul Selat Bali, dari Perjanjian Sidi Mantra dan Naga Basuki",https://regional.kompas.com/read/2021/04/24/113300278/legenda-asal-usul-selat-bali-dari-perjanjian-sidi-mantra-dan-naga-basuki,REGIONAL,"24/04/2021, 11:33 WIB"
"ASEAN Leaders Meeting Bahas Nasib Myanmar, Pemimpin Junta Militer Hadir di Jakarta?",https://nasional.kompas.com/read/2021/04/24/11284781/asean-leaders-meeting-bahas-nasib-myanmar-pemimpin-junta-militer-hadir-di,NEWS,"24/04/2021, 11:28 WIB"
"Kisah Pria Tipu dan Kencani 20 Wanita Bersamaan, 3 Korban Tinggal Seatap",https://www.kompas.com/global/read/2021/04/24/112729170/kisah-pria-tipu-dan-kencani-20-wanita-bersamaan-3-korban-tinggal-seatap,GLOBAL,"24/04/2021, 11:27 WIB"
Kenapa Swiss Cocok untuk Wisata Keluarga?,https://travel.kompas.com/read/2021/04/24/112629427/kenapa-swiss-cocok-untuk-wisata-keluarga,TRAVEL,"24/04/2021, 11:26 WIB"
"Serap Aspirasi Masyarakat Sekitar Ibu Kota Baru, Gubernur Kaltim: Mereka Kecewa kalau Tidak Jadi",https://regional.kompas.com/read/2021/04/24/112542578/serap-aspirasi-masyarakat-sekitar-ibu-kota-baru-gubernur-kaltim-mereka,REGIONAL,"24/04/2021, 11:25 WIB"
Jenis-jenis Pukulan Tinju,https://www.kompas.com/sports/read/2021/04/24/11240948/jenis-jenis-pukulan-tinju,BOLA,"24/04/2021, 11:24 WIB"
"Hadirkan Mobil Listrik Tahun Depan, BMW dan Mini Belum Tentu Dapat Insentif PPnBM",https://otomotif.kompas.com/read/2021/04/24/112200015/hadirkan-mobil-listrik-tahun-depan-bmw-dan-mini-belum-tentu-dapat-insentif,OTOMOTIF,"24/04/2021, 11:22 WIB"
ITS Kampus Terbaik Indonesia Bidang Computer Science Versi Scimago,https://www.kompas.com/edu/read/2021/04/24/111926171/its-kampus-terbaik-indonesia-bidang-computer-science-versi-scimago,EDUKASI,"24/04/2021, 11:19 WIB"
"Strain Baru Mutasi Corona Triple B.1.618 Ditemukan di India, Diduga Lebih Menular",https://www.kompas.com/tren/read/2021/04/24/111500965/strain-baru-mutasi-corona-triple-b.1.618-ditemukan-di-india-diduga-lebih,TREN,"24/04/2021, 11:15 WIB"
Pendapatan Intel Turun meski Penjualan Chip Naik,https://tekno.kompas.com/read/2021/04/24/11140077/pendapatan-intel-turun-meski-penjualan-chip-naik,TEKNO,"24/04/2021, 11:14 WIB"
"Kekisruhan Kedatangan Ratusan WN India, Masuk Indonesia untuk Hindari Tsunami Covid-19 di Negaranya",https://megapolitan.kompas.com/read/2021/04/24/11122221/kekisruhan-kedatangan-ratusan-wn-india-masuk-indonesia-untuk-hindari,NEWS,"24/04/2021, 11:12 WIB"
"Kembali Turun, Ini Daftar Harga Emas Antam dari 0,5 Gram hingga 1 Kg Terbaru",https://money.kompas.com/read/2021/04/24/111000426/kembali-turun-ini-daftar-harga-emas-antam-dari-0-5-gram-hingga-1-kg-terbaru,MONEY,"24/04/2021, 11:10 WIB"
"Menikmati Kemegahan Pasar Pon, Lokasi Ngabuburit yang Ikonik di Trenggalek",https://regional.kompas.com/read/2021/04/24/110901878/menikmati-kemegahan-pasar-pon-lokasi-ngabuburit-yang-ikonik-di-trenggalek,REGIONAL,"24/04/2021, 11:09 WIB"
"5 Tips Membuat Abon Sapi, Lauk Kering yang Tahan Berbulan-bulan",https://www.kompas.com/food/read/2021/04/24/110900875/5-tips-membuat-abon-sapi-lauk-kering-yang-tahan-berbulan-bulan,FOOD,"24/04/2021, 11:09 WIB"
"Sah, Sam Wilson Resmi Jadi Captain America",https://www.kompas.com/hype/read/2021/04/24/110547166/sah-sam-wilson-resmi-jadi-captain-america,HYPE,"24/04/2021, 11:05 WIB"
"Simak, Berikut Perubahan dan Prosedur Pelaksanaan Metode CAT BKN untuk Seleksi ASN 2021",https://www.kompas.com/tren/read/2021/04/24/110500465/simak-berikut-perubahan-dan-prosedur-pelaksanaan-metode-cat-bkn-untuk,TREN,"24/04/2021, 11:05 WIB"
Faktor Kesehatan yang Harus Diperhatikan Saat Memilih Makanan Kucing,https://www.kompas.com/homey/read/2021/04/24/110500276/faktor-kesehatan-yang-harus-diperhatikan-saat-memilih-makanan-kucing,HOMEY,"24/04/2021, 11:05 WIB"
"Hutan Sakral Baduy Dirusak, Dijadikan Tambang Emas Ilegal, Ini Fakta-faktanya",https://regional.kompas.com/read/2021/04/24/110314878/hutan-sakral-baduy-dirusak-dijadikan-tambang-emas-ilegal-ini-fakta-faktanya,REGIONAL,"24/04/2021, 11:03 WIB"
Muhammadiyah Dukung Usulan Santri Boleh Mudik,https://nasional.kompas.com/read/2021/04/24/11024771/muhammadiyah-dukung-usulan-santri-boleh-mudik,NEWS,"24/04/2021, 11:02 WIB"
"Disebut Pungli di Atas Rp 50.000, Lurah yang Dicopot Bobby: Enggak Pernah sampai Segitu, Seikhlasnya",https://medan.kompas.com/read/2021/04/24/110241878/disebut-pungli-di-atas-rp-50000-lurah-yang-dicopot-bobby-enggak-pernah-sampai,REGIONAL,"24/04/2021, 11:02 WIB"
Dimas Ekky Siap Tampil di FIM CEV Repsol 2021 Akhir Pekan Ini,https://otomotif.kompas.com/read/2021/04/24/110200815/dimas-ekky-siap-tampil-di-fim-cev-repsol-2021-akhir-pekan-ini,OTOMOTIF,"24/04/2021, 11:02 WIB"
"Marc Marquez Kembali ke MotoGP, Pol Espargaro Kian Tertekan",https://www.kompas.com/motogp/read/2021/04/24/11000058/marc-marquez-kembali-ke-motogp-pol-espargaro-kian-tertekan,BOLA,"24/04/2021, 11:00 WIB"
"KRI Nanggala Belum Ditemukan, Bagaimana Cara Mencari Kapal Selam yang Hilang?",https://www.kompas.com/sains/read/2021/04/24/110000223/kri-nanggala-belum-ditemukan-bagaimana-cara-mencari-kapal-selam-yang,SAINS,"24/04/2021, 11:00 WIB"
Harga Tiket Kereta Api Kelas Eksekutif Semarang-Jakarta Terbaru 2021,https://www.kompas.com/tren/read/2021/04/24/110000465/harga-tiket-kereta-api-kelas-eksekutif-semarang-jakarta-terbaru-2021,TREN,"24/04/2021, 11:00 WIB"
Ini Syarat dan Jadwal Pendaftaran Beasiswa LPDP S1 dan D4 Guru SMK,https://www.kompas.com/edu/read/2021/04/24/105616771/ini-syarat-dan-jadwal-pendaftaran-beasiswa-lpdp-s1-dan-d4-guru-smk,EDUKASI,"24/04/2021, 10:56 WIB"
 7 Tips Merawat Kaktus Mini agar Tetap Hidup dan Subur,https://www.kompas.com/homey/read/2021/04/24/105200176/-7-tips-merawat-kaktus-mini-agar-tetap-hidup-dan-subur,HOMEY,"24/04/2021, 10:52 WIB"
"Tentang Lagu Mencari Cinta, Kolaborasi antara NOAH dan BCL ",https://www.kompas.com/hype/read/2021/04/24/105052266/tentang-lagu-mencari-cinta-kolaborasi-antara-noah-dan-bcl,HYPE,"24/04/2021, 10:50 WIB"
PPnBM Dongkrak Penjualan Toyota di Maret,https://otomotif.kompas.com/read/2021/04/24/104839715/ppnbm-dongkrak-penjualan-toyota-di-maret,OTOMOTIF,"24/04/2021, 10:48 WIB"
Super Indo Buka Lowongan Kerja bagi Lulusan SMA/SMK,https://www.kompas.com/edu/read/2021/04/24/104256671/super-indo-buka-lowongan-kerja-bagi-lulusan-sma-smk,EDUKASI,"24/04/2021, 10:42 WIB"
Gaya Hidup Sehari-hari yang Bisa Menjaga Bumi,https://lifestyle.kompas.com/read/2021/04/24/104217720/gaya-hidup-sehari-hari-yang-bisa-menjaga-bumi,LIFESTYLE,"24/04/2021, 10:42 WIB"
"Berpuasa di Negeri Paman Sam, Zafran Rindu Es Buah dan Kolak",https://edukasi.kompas.com/read/2021/04/24/104146871/berpuasa-di-negeri-paman-sam-zafran-rindu-es-buah-dan-kolak,EDUKASI,"24/04/2021, 10:41 WIB"
"Setelah Foto KTP, Kini Tanda Tangan Ariel Tatum Buat Salah Fokus",https://www.kompas.com/hype/read/2021/04/24/104101066/setelah-foto-ktp-kini-tanda-tangan-ariel-tatum-buat-salah-fokus,HYPE,"24/04/2021, 10:41 WIB"
"Hutan Sakral Warga Baduy Dalam Dirusak, AMAN: Sudah Kami Laporkan ke Kapolri",https://nasional.kompas.com/read/2021/04/24/10405111/hutan-sakral-warga-baduy-dalam-dirusak-aman-sudah-kami-laporkan-ke-kapolri,NEWS,"24/04/2021, 10:40 WIB"
"Aturan Baru Berlaku, Naik Kereta Jarak Jauh Wajib Tes PCR atau Antigen Sehari Sebelum Keberangkatan",https://megapolitan.kompas.com/read/2021/04/24/10400511/aturan-baru-berlaku-naik-kereta-jarak-jauh-wajib-tes-pcr-atau-antigen,NEWS,"24/04/2021, 10:40 WIB"
"KH Hasyim Asy'ari: Silsilah, Peran, dan Perjuangannya",https://www.kompas.com/pedia/read/2021/04/24/104000779/kh-hasyim-asy-ari--silsilah-peran-dan-perjuangannya,PEDIA,"24/04/2021, 10:40 WIB"
10 Tips Menata Bunga di Dalam Rumah Menurut Feng Shui,https://www.kompas.com/homey/read/2021/04/24/103600676/10-tips-menata-bunga-di-dalam-rumah-menurut-feng-shui,HOMEY,"24/04/2021, 10:36 WIB"
"Awak KRI Nanggala-402 Lettu Imam Dikunci Anak Balitanya Sebelum Berangkat, Keluarga: Biasanya Dipamiti Tak Seperti Itu",https://regional.kompas.com/read/2021/04/24/103434378/awak-kri-nanggala-402-lettu-imam-dikunci-anak-balitanya-sebelum-berangkat,REGIONAL,"24/04/2021, 10:34 WIB"
"Berbagai Kontrak Batal Akibat Kontroversi, Seo Ye Ji Diduga Harus Bayar Denda Rp 26 Miliar",https://www.kompas.com/hype/read/2021/04/24/103107866/berbagai-kontrak-batal-akibat-kontroversi-seo-ye-ji-diduga-harus-bayar,HYPE,"24/04/2021, 10:31 WIB"
"Rossi Belum Tampil Kompetitif, Mantan Pebalap MotoGP Tahu Penyebabnya",https://www.kompas.com/motogp/read/2021/04/24/10300018/rossi-belum-tampil-kompetitif-mantan-pebalap-motogp-tahu-penyebabnya,BOLA,"24/04/2021, 10:30 WIB"
"Jaring 5 Pasangan di Luar Nikah dari Penginapan di Alam Sutera, Satpol PP: Satu Orang WN Afghanistan",https://megapolitan.kompas.com/read/2021/04/24/10300071/jaring-5-pasangan-di-luar-nikah-dari-penginapan-di-alam-sutera-satpol-pp,NEWS,"24/04/2021, 10:30 WIB"
"Adu Mulut dengan Bobby, Lurah Sebut Uang yang Diterima Bukan Pungli, tetapi Keikhlasan Warga",https://medan.kompas.com/read/2021/04/24/102938678/adu-mulut-dengan-bobby-lurah-sebut-uang-yang-diterima-bukan-pungli-tetapi,REGIONAL,"24/04/2021, 10:29 WIB"
Virus Corona di India: Pasien Terpaksa Berbaring di Luar Rumah Sakit,https://www.kompas.com/global/read/2021/04/24/102709570/virus-corona-di-india-pasien-terpaksa-berbaring-di-luar-rumah-sakit,GLOBAL,"24/04/2021, 10:27 WIB"
Apa Saja Manfaat Jadi Peserta BPJS Kesehatan? Ini Daftarnya,https://www.kompas.com/tren/read/2021/04/24/102500665/apa-saja-manfaat-jadi-peserta-bpjs-kesehatan-ini-daftarnya,TREN,"24/04/2021, 10:25 WIB"
Permohonan Maaf Orangtua Betrand Peto hingga Pesan Ruben Onsu,https://www.kompas.com/hype/read/2021/04/24/102054166/permohonan-maaf-orangtua-betrand-peto-hingga-pesan-ruben-onsu,HYPE,"24/04/2021, 10:20 WIB"
"Detik-detik Hasbi Asshiddiqie Ambruk dan Meninggal Saat Beri Ceramah, Sempat Diberi Napas Buatan oleh Sang Anak",https://regional.kompas.com/read/2021/04/24/101911278/detik-detik-hasbi-asshiddiqie-ambruk-dan-meninggal-saat-beri-ceramah-sempat,REGIONAL,"24/04/2021, 10:19 WIB"
"Gerebek Penginapan Bermodus Kafe di Alam Sutera, Satpol PP Jaring 5 Pasangan di Luar Nikah",https://megapolitan.kompas.com/read/2021/04/24/10092681/gerebek-penginapan-bermodus-kafe-di-alam-sutera-satpol-pp-jaring-5,NEWS,"24/04/2021, 10:09 WIB"
"Segera Dibuka, Segini Perkiraan Jumlah Kuota Kartu Prakerja Gelombang 17",https://money.kompas.com/read/2021/04/24/100800326/segera-dibuka-segini-perkiraan-jumlah-kuota-kartu-prakerja-gelombang-17,MONEY,"24/04/2021, 10:08 WIB"
"KRI Nanggala-402 Masih Dicari, Ini Sejarah Upaya Penyelamatan Kapal Selam",https://www.kompas.com/global/read/2021/04/24/100716470/kri-nanggala-402-masih-dicari-ini-sejarah-upaya-penyelamatan-kapal-selam,GLOBAL,"24/04/2021, 10:07 WIB"
"Piala Menpora 2021, Palang Pintu Persija Takkan Runtuh dalam Sekali ""Pantun""",https://bola.kompas.com/read/2021/04/24/10065778/piala-menpora-2021-palang-pintu-persija-takkan-runtuh-dalam-sekali-pantun,BOLA,"24/04/2021, 10:06 WIB"
"Mengenal Ibnu Sina, Pakar Kedokteran Muslim dan Warisannya di Era Modern",https://www.kompas.com/tren/read/2021/04/24/100500665/mengenal-ibnu-sina-pakar-kedokteran-muslim-dan-warisannya-di-era-modern,TREN,"24/04/2021, 10:05 WIB"
"Di Tengah Bulan Ramadhan, Bentrokan Israel dan Palestina Terus Berkobar di Yerusalem",https://www.kompas.com/global/read/2021/04/24/100339070/di-tengah-bulan-ramadhan-bentrokan-israel-dan-palestina-terus-berkobar-di,GLOBAL,"24/04/2021, 10:03 WIB"
Cara Membuat Pastel Kering Isi Abon dengan 6 Bahan,https://www.kompas.com/food/read/2021/04/24/100300375/cara-membuat-pastel-kering-isi-abon-dengan-6-bahan,FOOD,"24/04/2021, 10:03 WIB"
Intip Isi Pikiran Pengusaha Sukses lewat 6 Buku Biografi Bisnis Ini,https://lifestyle.kompas.com/read/2021/04/24/100133020/intip-isi-pikiran-pengusaha-sukses-lewat-6-buku-biografi-bisnis-ini,LIFESTYLE,"24/04/2021, 10:01 WIB"
6 Cara Menghilangkan Ketombe Membandel,https://health.kompas.com/read/2021/04/24/100100568/6-cara-menghilangkan-ketombe-membandel,HEALTH,"24/04/2021, 10:01 WIB"
"Bukti Migrasi Dinosaurus Ada di Batu-batu Warna Merah Muda, Kok Bisa?",https://www.kompas.com/sains/read/2021/04/24/100000823/bukti-migrasi-dinosaurus-ada-di-batu-batu-warna-merah-muda-kok-bisa,SAINS,"24/04/2021, 10:00 WIB"
Kenapa Awak Kapal Tidak Keluar dari Tenggelamnya Kapal Selam?,https://www.kompas.com/skola/read/2021/04/24/100000669/kenapa-awak-kapal-tidak-keluar-dari-tenggelamnya-kapal-selam,SKOLA,"24/04/2021, 10:00 WIB"
"[KURASI KOMPASIANA] ""Sportcaster"", Hiburan Lain Menikmati Sepak Bola",https://money.kompas.com/read/2021/04/24/095740526/kurasi-kompasiana-sportcaster-hiburan-lain-menikmati-sepak-bola,MONEY,"24/04/2021, 09:57 WIB"
"Ternyata Memberi Makanan Kucing Tidak Boleh Asal, Ini Penjelasannya",https://www.kompas.com/homey/read/2021/04/24/095700676/ternyata-memberi-makanan-kucing-tidak-boleh-asal-ini-penjelasannya,HOMEY,"24/04/2021, 09:57 WIB"
"Tinggalkan Dunia Jurnalistik, Novrina Sukses Jualan Kurma dengan Omzet Ratusan Juta Rupiah",https://megapolitan.kompas.com/read/2021/04/24/09523861/tinggalkan-dunia-jurnalistik-novrina-sukses-jualan-kurma-dengan-omzet,NEWS,"24/04/2021, 09:52 WIB"
"Jelang Penutupan, Ini Jadwal dan Lokasi Shuttle Bus ke IIMS Hybrid 2021",https://otomotif.kompas.com/read/2021/04/24/094200915/jelang-penutupan-ini-jadwal-dan-lokasi-shuttle-bus-ke-iims-hybrid-2021,OTOMOTIF,"24/04/2021, 09:42 WIB"
"Jadi Lokasi Pencarian KRI Nanggala-402, di Manakah Celukan Bawang?",https://regional.kompas.com/read/2021/04/24/093900678/jadi-lokasi-pencarian-kri-nanggala-402-di-manakah-celukan-bawang-,REGIONAL,"24/04/2021, 09:39 WIB"
"Sederet Fakta Baru Aksi Perampok Bersenjata di Ciputat, Pelaku Beli Airsoft Gun di Toko Online",https://megapolitan.kompas.com/read/2021/04/24/09345681/sederet-fakta-baru-aksi-perampok-bersenjata-di-ciputat-pelaku-beli,NEWS,"24/04/2021, 09:34 WIB"
"Kencani 35 Wanita dan Janji Bakal Nikahi Mereka, Playboy Jepang Ini Ditangkap",https://www.kompas.com/global/read/2021/04/24/093431870/kencani-35-wanita-dan-janji-bakal-nikahi-mereka-playboy-jepang-ini,GLOBAL,"24/04/2021, 09:34 WIB"
"Link Live Streaming PSM Vs PSS, Perebutan Peringkat 3 Piala Menpora 2021",https://bola.kompas.com/read/2021/04/24/09300068/link-live-streaming-psm-vs-pss-perebutan-peringkat-3-piala-menpora-2021,BOLA,"24/04/2021, 09:30 WIB"
"Istri Rekam Video Saat Lettu Imam Adi, Awak KRI Nanggala-402 Akan Bertugas, Anak Terus Merengek",https://denpasar.kompas.com/read/2021/04/24/092947478/istri-rekam-video-saat-lettu-imam-adi-awak-kri-nanggala-402-akan-bertugas,REGIONAL,"24/04/2021, 09:29 WIB"
Eva Celia Bicara soal Arti Musik dan Pengaruh Orangtua dalam Berkarya,https://www.kompas.com/hype/read/2021/04/24/092508466/eva-celia-bicara-soal-arti-musik-dan-pengaruh-orangtua-dalam-berkarya,HYPE,"24/04/2021, 09:25 WIB"
"Elbow Down, Gaya Menikung Jorge Martin yang Fenomenal",https://otomotif.kompas.com/read/2021/04/24/092200715/elbow-down-gaya-menikung-jorge-martin-yang-fenomenal,OTOMOTIF,"24/04/2021, 09:22 WIB"
Update Corona 24 April 2021: Pasien Covid-19 India Meninggal di Area Parkir Rumah Sakit,https://www.kompas.com/tren/read/2021/04/24/092000965/update-corona-24-april-2021--pasien-covid-19-india-meninggal-di-area-parkir,TREN,"24/04/2021, 09:20 WIB"
"Polemik Kedatangan WN India ke Indonesia, Desakan Pengetatan Pintu Masuk hingga Berujung Pembatasan Penerbangan",https://nasional.kompas.com/read/2021/04/24/09191441/polemik-kedatangan-wn-india-ke-indonesia-desakan-pengetatan-pintu-masuk,NEWS,"24/04/2021, 09:19 WIB"
"Hati-hati, 5 Benda di Ruang Keluarga Ini Bisa Picu Penyakit",https://www.kompas.com/homey/read/2021/04/24/091500976/hati-hati-5-benda-di-ruang-keluarga-ini-bisa-picu-penyakit,HOMEY,"24/04/2021, 09:15 WIB"
Aturan Mudik Terbaru untuk Penumpang Pesawat dari Bandara Soekarno-Hatta,https://megapolitan.kompas.com/read/2021/04/24/09122931/aturan-mudik-terbaru-untuk-penumpang-pesawat-dari-bandara-soekarno-hatta,NEWS,"24/04/2021, 09:12 WIB"
"5 Zat Makanan Pemicu Penyakit Kanker, dari Merkuri, Garam hingga Pewarna Tekstil",https://www.kompas.com/sains/read/2021/04/24/091138123/5-zat-makanan-pemicu-penyakit-kanker-dari-merkuri-garam-hingga-pewarna,SAINS,"24/04/2021, 09:11 WIB"
"5 Tradisi Pemakaman Unik di Indonesia, Menyeramkan Sampai Mewah",https://travel.kompas.com/read/2021/04/24/090900527/5-tradisi-pemakaman-unik-di-indonesia-menyeramkan-sampai-mewah,TRAVEL,"24/04/2021, 09:09 WIB"
"Harga Bitcoin Anjlok di Bawah Rp 700 Juta, Valuasi Mata Uang Kripto Merosot Rp 2.900 Triliun",https://money.kompas.com/read/2021/04/24/090900526/harga-bitcoin-anjlok-di-bawah-rp-700-juta-valuasi-mata-uang-kripto-merosot-rp,MONEY,"24/04/2021, 09:09 WIB"
"Setahun Dirilis, ""Call of Duty: Warzone"" Tembus 100 Juta Gamer",https://tekno.kompas.com/read/2021/04/24/09080037/setahun-dirilis-call-of-duty--warzone-tembus-100-juta-gamer,TEKNO,"24/04/2021, 09:08 WIB"
"Resep Pastel Kering Renyah Tahan Lama, Pakai Ebi sebagai Isiannya",https://www.kompas.com/food/read/2021/04/24/090700675/resep-pastel-kering-renyah-tahan-lama-pakai-ebi-sebagai-isiannya,FOOD,"24/04/2021, 09:07 WIB"
"Segera Daftar, Lowongan Kerja di Bank Indonesia untuk Lulusan S1-S2 ",https://www.kompas.com/tren/read/2021/04/24/090600365/segera-daftar-lowongan-kerja-di-bank-indonesia-untuk-lulusan-s1-s2-,TREN,"24/04/2021, 09:06 WIB"
Apa Penyebab Rem Blong pada Bus dan Truk yang Berujung Kecelakaan,https://otomotif.kompas.com/read/2021/04/24/090200715/apa-penyebab-rem-blong-pada-bus-dan-truk-yang-berujung-kecelakaan,OTOMOTIF,"24/04/2021, 09:02 WIB"
5 Fakta Menarik Film Tarian Lengger Maut ,https://www.kompas.com/hype/read/2021/04/24/090039066/5-fakta-menarik-film-tarian-lengger-maut,HYPE,"24/04/2021, 09:00 WIB"
Polisi Buru Pelaku Begal Pemuda di Lebak Bulus yang Aksinya Terekam Kamera CCTV,https://megapolitan.kompas.com/read/2021/04/24/09000061/polisi-buru-pelaku-begal-pemuda-di-lebak-bulus-yang-aksinya-terekam,NEWS,"24/04/2021, 09:00 WIB"
"Ramadhan dan Lebaran, Momentum Peritel Baru Mendulang Penjualan",https://properti.kompas.com/read/2021/04/24/090000921/ramadhan-dan-lebaran-momentum-peritel-baru-mendulang-penjualan,PROPERTI,"24/04/2021, 09:00 WIB"
